ensembl_transcript_id	sym	ensembl_peptide_id	SRR3401749	SRR3401751	SRR3401745	SRR3401747	SRR3401746	SRR3401748	SRR3401750	SRR3401752	ERR7417863	ERR7417867	ERR7417864	ERR7417870	ERR7417865	ERR7417866	ERR7417869	ERR7417868	SRR22810193	SRR22810194	SRR22810191	SRR22810192	SRR22810189	SRR22810190	SRR11184908	SRR11184909	SRR11184911	SRR11184915	SRR11184916	SRR11184910	SRR11184912	SRR11184917	SRR11184918	SRR11184913	SRR11184914	SRR11184919	SRR11184920	SRR11184921	SRR10572658	SRR10572659	SRR10572660	SRR10572663	SRR10572664	SRR10572657	SRR10572661	SRR10572662	SRR3401399	SRR3401401	SRR5812574	SRR5812577	SRR5812581	SRR5812564	SRR5812565	SRR5812569	SRR5812580	SRR5812570	SRR5812573	SRR5812575	SRR5812576	SRR5812578	SRR5812579	SRR5812566	SRR5812571	SRR5812567	SRR5812568	SRR5812572	SRR18502223	SRR18502227	SRR18502237	SRR18502228	SRR18502231	SRR18502232	SRR18502238	SRR18502234	SRR18502235	SRR18502236	SRR18502224	SRR18502225	SRR18502226	SRR18502229	SRR18502230	SRR18502233
ENSCGRT00001001145	Pcdhgb1	ENSCGRP00001001121	0	0.094833	0	0	0.040553	0	0	0	7.548232	8.252055	8.910949	9.419402	9.306682	7.49705	9.645643	9.449923	0	0	0	0	0.036125	0	0.031212	0	0	0	0.068034	0	0	0	0.024906	0	0	0.025373	0	0	0	0	0.017004	0	0.006491	0	0.005661	0.013327	0	0.040551	0	0	0	0.015614	0	0	0.039448	0	0	0	0	0.038938	0.039837	0	0	0	0	0	0	0	0	0.054798	0	0	0	0.046674	0	0	0	0	0	0	0	0
ENSCGRT00001001146	Gjb3	ENSCGRP00001001122	7.367233	18.086043	24.526569	20.774115	9.294885	12.309201	6.429571	9.54181	7.104629	10.478502	10.378912	12.08007	11.080715	12.51239	6.444716	8.089828	20.804181	20.044113	33.029082	18.901762	35.36832	30.949863	8.252264	7.366863	4.060214	10.882155	6.969755	5.833933	3.8667	5.680347	4.142995	8.830779	4.662997	6.001991	3.415418	2.393262	1.670003	1.601517	1.929736	0.776598	1.15823	1.68632	0.893687	1.119819	24.526029	9.294316	9.617753	13.940872	12.39046	27.978421	34.101984	19.933244	11.96901	8.686766	9.475671	9.988082	13.198401	15.021427	13.597613	35.425064	8.906885	21.279421	20.498831	9.787961	76.898418	118.454788	155.453902	130.744247	118.917492	123.41745	165.84893	160.664907	103.746101	138.118031	89.113275	88.104243	96.061073	150.27336	160.842848	163.004573
ENSCGRT00001001147	Ggct	ENSCGRP00001001123	16.101387	10.300663	10.047879	10.031504	7.743946	8.184282	9.191696	8.596745	8.440139	9.522	9.627101	7.22154	7.338078	7.783321	7.617203	7.596791	2.267652	2.334898	2.413239	1.53642	2.623194	2.35405	5.645206	6.131753	6.886997	6.332496	5.857239	7.262701	7.060178	6.763557	6.658481	5.918964	6.169438	7.040628	5.410991	5.905371	1.93136	1.93681	2.630566	1.649492	1.356342	1.896605	1.40488	1.695256	10.047864	7.743532	9.217255	9.868694	9.413684	8.96612	9.356577	15.448281	9.214036	9.601651	9.281006	9.534398	9.409437	9.151273	10.078486	9.267852	10.107422	15.394353	14.666084	9.228055	10.601293	11.264552	10.501589	10.266902	9.670493	9.885439	9.616931	10.661737	8.672898	10.371145	10.461968	11.325371	11.669848	11.120699	10.124928	10.630946
ENSCGRT00001001148	ENSCGRG00001000863	ENSCGRP00001001124	3.852024	0	0	0	0	4.224951	15.313018	0	90.231433	124.158226	205.243838	175.32976	164.868549	209.293788	100.683401	109.308783	87.667552	134.609144	0	140.245486	230.60117	93.361364	6.644272	0	0	0	0	0	0	0	0	0	3.034914	5.222214	2.833303	2.603426	11.056218	1.398344	1.934955	4.274837	4.163228	0	3.541635	5.638495	0	0	40.596489	67.734714	90.822717	1.766171	3.503864	4.0653	78.772701	39.996084	31.022711	83.029162	57.506009	66.56137	77.46265	3.523584	90.410032	4.492843	3.332629	61.005011	0	0	0	0	0	0	0	0	0	0	0	7.195979	0	0	0	6.264644
ENSCGRT00001001149	Dhcr7	ENSCGRP00001001125	55.95625	58.306641	73.653642	55.232122	40.373779	41.789896	35.600974	46.585404	62.506397	63.313056	57.853403	56.66701	52.616758	58.582579	58.566316	62.998947	18.944127	19.233539	30.411487	21.634573	26.477191	28.94424	61.036029	56.62373	52.010999	71.799681	68.395682	52.333691	52.387696	62.231618	63.329096	56.320504	59.304389	63.569385	57.341699	57.46268	7.616572	8.543393	10.231376	5.359459	5.57652	8.456445	5.613795	6.275705	73.653558	40.371505	79.143343	84.412226	77.290177	86.35242	82.711844	82.083712	74.351151	75.734515	83.327546	82.044613	77.240451	76.779627	80.59525	81.345151	77.817339	81.649003	81.338041	82.1722	35.986622	54.710927	46.25431	48.148184	50.805533	45.024214	46.52399	50.599219	48.651534	46.579037	37.177	32.282582	35.432995	53.739536	48.291057	49.347956
ENSCGRT00001001150	Asb16	ENSCGRP00001001126	0	0	0.097925	0.185385	0.155376	0	0.089258	0.097334	0.093347	0.192885	0.323148	0.136536	0.08904	0.200491	0.443711	0.098219	0.238644	0.146571	0	0.076354	0	0.169429	0	0	0	0.059684	0	0	0	0	0	0	0.060846	0	0	0	0	0.024791	0.031927	0.020399	0.012213	0	0.010672	0	0.097925	0.155369	0	0	0	0.029077	0.030126	0.102874	0	0.071606	0.076828	0	0	0	0	0.055578	0	0.089606	0.028882	0	0.216283	0.201879	0	0	0.267018	0.19925	0.095677	0	0.08786	0.11593	0.258047	0.256073	0	0	0.110104	0.104737
ENSCGRT00001001151	Fundc2b	ENSCGRP00001001127	0	0.320739	0	0.326119	0	0	0	0	0	0.306347	0.257363	0.143799	0.141073	0.253169	0.155413	0.155738	0.298843	0.275315	0.615373	0	0	0	0	0	0.249797	0	0.194587	0	0	0	0	0	0	0	0	0.219459	0.095424	0	0.155384	0.067478	0	0	0	0	0	0	0	0	0	0.183485	0.47905	0.109075	0	0.22541	0.242595	0	0	0	0	0.175528	0	0.187606	0.274981	0	0.368871	0	0	0.378	0	0	0.345752	0.323718	0	0	0.447711	0.88002	0.839438	0	0	0.378925
ENSCGRT00001001152	ENSCGRG00001000869	ENSCGRP00001001128	221.340654	80.868311	16.805823	82.768747	18.365015	97.266097	248.96822	100.071482	24.740092	25.442859	21.345754	23.57578	23.989743	22.981536	20.375943	20.530891	5.297592	8.512523	8.879202	4.966617	7.777571	9.577701	65.603339	71.008622	65.367919	78.406002	82.897928	69.487592	35.811746	38.43072	81.93894	36.492487	41.347723	77.769109	49.055555	44.863762	5.424719	6.032355	6.640133	3.384275	2.38983	5.034456	3.379827	3.193695	16.805759	18.364182	31.521642	25.406452	24.971012	16.269666	14.367979	14.30259	25.496003	29.157076	27.521785	27.936594	26.343126	25.088993	25.945276	13.275307	30.007151	15.809386	13.077979	29.596205	14.288162	16.136733	15.860258	17.84647	16.208893	15.496739	14.481682	13.586573	14.945064	16.830059	16.718167	15.971602	13.559793	18.753817	15.545484	13.262377
ENSCGRT00001001153	Dhcr7	ENSCGRP00001001129	10.823654	24.049258	24.852261	23.679639	10.786551	6.640321	11.88397	10.85232	0	0	0	0	0	0	3.68941	0	0	0	0	0	3.031512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.852071	10.786485	5.975586	0	0	19.283931	25.34735	27.443382	0	0	0	0	6.953155	0	0	20.83175	0	23.709825	21.991957	0	0	3.214925	16.368682	5.975909	2.761871	9.433212	11.326956	5.437302	0	7.843502	0	0	0	0	12.026213	9.340855
ENSCGRT00001001154	Riok2	ENSCGRP00001001130	43.485323	31.530885	81.046224	30.594687	79.939453	31.400272	40.398374	28.312904	50.011306	58.712633	60.579465	43.889929	47.396169	47.170837	45.893112	47.405129	46.914249	43.22069	41.92621	48.397184	42.816393	45.933976	19.122767	17.859175	17.56188	18.598053	19.134853	16.85916	24.005463	22.911074	19.914885	19.872095	20.601205	24.946709	24.022787	21.841864	16.538019	15.793449	19.002004	19.494496	16.211638	16.86956	18.002545	18.500147	81.046034	79.935565	64.731091	57.576331	63.844083	60.531074	64.430392	67.294591	65.42728	61.122242	56.302857	61.644729	61.020202	59.531011	59.780502	63.670644	58.440988	68.529811	67.473957	56.572893	91.326839	87.093249	76.416918	85.654341	82.674191	87.3802	78.895494	79.755288	85.382	89.839182	82.170098	83.244272	82.443383	78.501468	72.899168	74.014934
ENSCGRT00001001155	Ippk	ENSCGRP00001001131	7.376162	10.62695	21.5478	9.643389	12.055057	10.625932	6.848535	8.973793	32.811088	35.324183	37.325878	27.503448	26.901125	27.909894	30.835966	32.014956	11.455968	8.082524	14.109197	8.281765	14.367609	12.663299	5.145344	6.214435	6.43889	6.825608	6.551242	5.938829	6.747222	7.830458	6.794824	6.426005	5.804517	8.19324	5.118811	6.523495	5.083667	4.380932	6.580933	5.80752	5.200725	4.505846	5.910734	6.077092	21.547741	12.0545	15.750634	18.866048	19.493503	24.505108	27.149763	21.156296	18.030669	17.994534	16.0636	17.387766	19.110066	17.61982	17.179262	27.470631	15.422483	21.533155	22.561299	16.330894	22.248973	18.699453	22.278256	18.733552	20.402383	24.357964	21.375236	21.383472	16.20443	23.891546	18.511166	16.503138	19.086461	13.500631	17.186403	22.731352
ENSCGRT00001001156	ENSCGRG00001000872	ENSCGRP00001001132	0	0	1.283527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.283644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001157	Scaf11	ENSCGRP00001001133	22.666872	26.235798	20.160243	26.124401	22.385118	21.481152	25.33771	21.980187	30.212165	26.874732	27.215958	25.396248	28.546593	25.964379	28.032384	26.370742	11.873185	11.867681	10.984388	13.662753	11.555467	12.247747	19.673483	18.919921	15.779061	20.338726	16.976672	17.80984	20.60689	18.975974	15.229528	19.831152	20.07425	15.225397	21.020865	19.78887	6.232035	6.129948	6.893324	5.62025	4.709051	5.819313	5.002688	6.700419	20.160206	22.390644	25.420015	27.362904	27.591559	24.12873	22.400656	20.19588	26.598344	27.083545	27.032413	29.082252	27.397884	27.517139	25.062352	21.130423	29.292369	20.033238	22.329765	28.0354	34.699089	34.188269	31.683134	33.869603	30.988848	33.26004	31.00359	29.702374	25.2189	34.095494	35.57967	35.288489	37.02832	33.321594	30.795702	31.584625
ENSCGRT00001001158	Purb	ENSCGRP00001001134	17.859463	24.450651	24.365845	21.672868	20.224676	22.983837	22.007446	21.491932	28.32046	36.079034	31.979141	33.936495	29.332231	36.215601	29.649348	31.157898	22.304463	29.771878	22.051168	22.138682	21.001112	23.078285	53.797476	40.375292	41.501482	38.848072	45.125826	44.959431	53.894384	63.077796	39.570547	58.489608	54.095112	45.192485	67.219331	68.446712	2.181012	2.185267	5.48534	2.400147	2.358386	2.664397	2.296341	2.191744	24.36566	20.223567	11.195046	11.642879	11.536459	21.230927	29.199469	31.144461	11.609519	13.363313	12.702433	11.577562	12.543031	15.194713	14.2144	24.976546	11.68093	31.056688	30.902397	13.287573	12.987745	27.276147	33.904059	32.86308	26.3156	31.235865	29.786221	28.371148	13.284406	25.778206	16.771232	18.006238	18.316715	28.282955	31.958134	35.927195
ENSCGRT00001001159	Hoxd12	ENSCGRP00001001135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001160	ENSCGRG00001000878	ENSCGRP00001001136	18.006246	70.514019	47.954747	68.254697	42.676008	46.678716	16.721053	40.483564	65.055111	54.528885	54.254865	66.747752	66.91127	61.479962	67.507508	65.340812	3.671934	0	0	0	0	0	79.574946	76.272546	54.125172	62.651667	42.783439	58.885677	60.620968	73.754295	30.699723	63.442301	72.426791	30.391036	61.199927	60.424663	10.086844	9.806151	11.373124	16.285495	13.762607	9.826112	14.101097	16.665837	47.954667	42.673757	55.810065	50.231599	44.581859	63.182471	66.966412	41.31933	46.197431	59.707066	58.767883	58.604145	52.461267	48.428816	48.545031	63.83113	59.840333	43.551489	41.119378	57.674619	24.919332	30.664995	36.131407	29.18591	32.801537	32.700188	40.667211	31.414956	29.765826	38.899168	36.168008	29.882913	32.50674	25.208095	30.534165	34.942644
ENSCGRT00001001161	Nipal4	ENSCGRP00001001137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291862	0	0	0	0
ENSCGRT00001001162	ENSCGRG00001000880	ENSCGRP00001001138	0.125905	0.368342	1.854117	0	1.687835	0.064155	0	0.263042	1.285516	0.697156	0.666065	0.782815	1.012548	1.107535	0.816163	1.117515	0.694832	0.738609	1.210668	0.718234	0.749821	0.62612	0	0	0	0	0	0	0	0	0	0	0.080799	0	0	0	1.283206	1.149852	1.361492	2.721448	1.891937	1.357581	2.349311	2.629178	1.854112	1.687753	2.264923	1.941963	1.71324	2.950899	3.139035	3.366294	2.284114	1.871181	2.382319	2.05236	2.092686	1.844508	2.300065	2.930605	2.022407	3.369354	3.097261	2.165003	1.250031	1.566944	1.014439	1.56161	1.385435	1.544759	1.674173	1.149279	1.247635	2.184678	1.143751	0.869681	1.085475	1.161152	1.190186	1.480416
ENSCGRT00001001163	Cyp2w1	ENSCGRP00001001139	0.08398	0	0	0	0	0	0.161507	0	0.084771	0	0	0.041354	0.080895	0.036436	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049402	0	0	0.044248	0.050889	0	0.09011	0.054484	0.094274	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001164	Scaf11	ENSCGRP00001001140	18.425797	36.5064	29.026479	38.712863	16.408305	18.396164	13.32664	21.071634	32.990061	29.371751	30.3373	32.423942	33.04098	32.693511	32.509976	32.274287	29.469401	26.794497	18.312546	23.437455	18.723391	19.346385	26.129473	24.761806	21.521215	21.318945	18.085646	20.351196	29.398803	28.571466	14.884683	27.184894	27.17457	19.935689	29.479112	25.30212	3.229456	3.770686	4.961124	3.789612	2.922085	3.671616	2.942721	3.97391	29.026446	16.395411	30.566438	30.152242	25.979608	33.048683	34.788781	34.950931	28.083839	27.775433	27.857784	25.662604	30.597365	24.701646	26.723109	33.981939	24.862428	35.342219	32.27245	27.289097	28.922576	36.51814	35.90855	36.567875	30.041656	30.475537	34.519665	31.300075	10.582886	33.358084	32.58272	35.374773	33.735754	31.465854	36.325621	31.076614
ENSCGRT00001001165	Med14	ENSCGRP00001001141	10.674133	13.040178	14.819857	14.618567	11.260195	10.301815	9.59315	10.451336	36.130028	26.695037	27.493149	29.698654	31.717292	29.337	33.69166	32.006815	8.571842	7.769904	12.680335	8.416784	12.077123	13.703339	14.127484	14.669762	14.270552	14.357513	14.045479	13.625827	14.100686	14.823263	11.754564	13.502167	14.024764	13.668409	14.262337	13.66841	2.989774	3.155806	3.823263	3.313409	2.458833	2.864068	2.655677	3.587455	14.819833	11.259594	32.051594	36.746731	29.225642	28.831655	30.933155	19.740884	28.836626	32.38993	32.96886	32.858093	37.126116	32.011437	30.450472	26.630037	34.332252	20.285205	18.997477	32.441256	21.891065	18.620308	22.692116	17.632007	19.122265	20.816065	19.002414	18.426412	8.326555	21.621328	20.912956	20.798638	21.368339	16.376503	19.114123	20.422651
ENSCGRT00001001166	Ubd	ENSCGRP00001001142	1.28546	1.743233	0.935071	2.215443	1.848045	2.639476	3.329892	2.319304	2.184963	1.015005	0.512235	2.092105	1.121265	2.677322	1.437891	0.619275	0.871502	0.401444	0.897293	0.418254	1.146202	0.464052	0.416328	0.334664	1.559804	0.406375	0.616865	0.72516	0.408088	0	0.340184	0	0.392129	0	0	0	0.127774	0.165147	0.416657	0.091146	0.161741	0.173844	0.190744	0.055619	0.93506	1.848425	1.553599	0.604815	1.257725	1.092579	0.636091	0.868465	1.536725	0.595818	0.963058	0.953855	0.884608	0.603347	1.546426	0.232309	1.221354	0.123826	0	1.563217	0.504442	1.964515	0.49994	1.034618	0.422868	0	0.473743	0	0.842896	0.575562	0	0	0	1.493558	0	0.519759
ENSCGRT00001001167	Rp1l1	ENSCGRP00001001143	0	0	0	0	0	0	0	0	0.051796	0.021466	0	0	0.019837	0	0	0.021876	0.016785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002343	0	0	0	0	0	0	0	0	0	0	0	0	0.017071	0	0	0	0	0	0	0	0	0	0.021532	0	0.044782	0	0	0.020268	0	0	0.049122	0	0	0.079351	0	0.047085	0
ENSCGRT00001001168	Sobp	ENSCGRP00001001144	0.116628	0.090309	1.465368	0.138121	2.493175	0.047426	0.089364	0.072677	2.828777	2.08249	2.09751	1.921988	1.728451	1.68349	3.080784	2.910066	4.144306	3.349776	3.542374	4.034184	3.582314	3.684831	0.131654	0.117828	0.126696	0.155728	0.084954	0.130972	0.029509	0.108019	0.116599	0.04049	0.029105	0.071297	0.057687	0.050078	0.572916	0.535365	0.619051	0.608979	0.434473	0.440378	0.506577	0.62548	1.465366	2.493042	0.619756	0.657099	0.918378	1.130388	1.144788	1.47956	0.706216	0.520135	0.477827	0.37678	1.19003	0.977851	0.73266	1.130311	0.552493	1.767683	1.68841	0.775608	0.928841	0.877264	1.163972	0.651716	0.934092	1.208952	1.01485	1.242333	1.051751	1.029577	1.102227	0.774385	1.046141	0.702009	0.60286	1.576382
ENSCGRT00001001169	ENSCGRG00001000882	ENSCGRP00001001145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027217	0	0	0	0	0	0	0	0	0.007106	0	0.007893	0	0	0.014854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100917	0	0	0	0	0	0	0	0	0	0	0	0	0.045832	0	0	0	0	0.062794	0.470712	0.12832	0	0	0
ENSCGRT00001001170	ENSCGRG00001000882	ENSCGRP00001001146	0	0	0	0	0.077798	0	0	0	0.103043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027217	0	0	0	0	0	0	0	0	0.007106	0	0.007893	0	0	0	0.011864	0	0	0.077795	0.103161	0	0	0.03778	0.039313	0	0	0	0	0	0.100917	0	0	0	0	0	0	0	0	0	0	0	0.119589	0.045832	0	0	0	0.140714	0.062794	0	0.12832	0	0	0
ENSCGRT00001001171	ENSCGRG00001000882	ENSCGRP00001001147	0.11923	0.139645	0	0.10402	0	0	0	0	0	0	0	0.16864	0	0	0	0	0	0	0	0	0	0	0	0.125333	0.557279	0.090879	0.619952	0.55787	0	0	0.078398	0	0	0.058512	0	0	0	0	0	0	0.029254	0	0.011875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114569	0	0	0	0	0	0	0	0	0	0	0.140318	0	0	0	0.110133
ENSCGRT00001001172	Fhit	ENSCGRP00001001148	2.57092	0	0	0	0	0	12.487097	0.463861	0.198633	0.203001	0	0	0.186877	0.167333	0	0	0	0	0	0	0	0	0.416328	0	0	0	0	0	0	0	0.340184	0	0	0	0	0	0.063887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001173	Evx1	ENSCGRP00001001149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001174	Ndufaf5	ENSCGRP00001001150	4.697757	5.768311	7.33068	5.70662	5.488806	5.541504	3.544116	6.120714	7.081575	7.502374	7.141044	6.847735	6.417984	7.003042	6.111685	6.29272	3.879877	3.26657	3.612428	3.332073	3.401882	4.072557	4.637168	4.887064	4.102025	3.533755	3.60805	3.990486	5.657832	5.869584	3.375113	6.418113	5.497768	4.206597	5.885904	5.632775	2.091355	1.989782	2.212964	1.429366	1.422769	1.940191	1.384575	1.396006	7.330669	5.488512	5.430548	6.138557	6.481803	8.007988	7.890248	6.222749	5.587695	5.667815	5.79062	6.257844	5.986162	5.666048	6.395816	7.930929	5.486875	6.403923	6.071082	5.98977	7.552846	9.379694	7.149724	8.888342	8.027853	8.22491	7.306906	7.985091	8.137856	7.251887	8.561549	8.245845	7.658605	9.905559	7.053582	7.313619
ENSCGRT00001001175	ENSCGRG00001000882	ENSCGRP00001001151	11.604107	39.450446	37.709369	37.810208	33.648902	53.620666	8.334874	50.320411	0.965342	0.424921	0.598123	0.506176	0.860133	1.415648	0.270935	1.309518	15.75673	19.404616	10.609632	19.127543	10.608673	11.96491	28.24597	26.007165	36.927695	28.898136	33.205279	29.519816	7.500806	12.013255	35.067973	7.779534	11.0442	38.166918	13.938454	14.656935	11.563931	12.293052	17.533111	15.43776	13.684909	13.009933	13.939466	15.395461	37.70927	33.647331	38.081985	45.038049	39.037547	35.593882	37.039484	53.442389	40.676509	39.631841	40.242719	44.408393	45.171249	48.247751	44.865751	33.888811	38.48873	53.15296	50.388609	41.17131	18.955833	19.480331	22.278273	17.646185	19.816192	19.83191	16.959465	18.08772	17.330587	21.043008	19.860211	21.001961	17.364474	14.495827	14.234378	19.876651
ENSCGRT00001001176	ENSCGRG00001000890	ENSCGRP00001001152	0	0	0	0	0	0	0	0	0	0	0	0.0719	0	0	0	0.077658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001177	ENSCGRG00001000891	ENSCGRP00001001153	0	0.146911	0	0	0	0.151396	0	0.156783	0	0.226166	0.126397	0	0.069556	0.062586	0	0.076741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304148	0	0	0	0	0	0	0	0	0	0	0.019787	0	0	0.232943	0	0	0.045382	0	0	0	0.111679	0.119922	0	0	0.113081	0.115941	0	0.229027	0	0	0.233589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001178	Col12a1	ENSCGRP00001001154	7.035347	15.161737	8.646049	17.882715	11.4115	9.323274	5.296767	11.689011	22.463457	17.417578	19.555826	19.848396	19.897978	18.226833	24.580907	23.724889	0.371858	0.356284	2.425149	0.299818	2.406214	2.003805	3.257902	3.17436	3.65065	2.979069	1.815451	4.313734	1.962322	2.072378	2.123944	1.341101	1.877042	2.694705	1.949048	1.690791	8.154234	7.540183	9.436003	7.322916	6.354188	8.196532	6.084241	6.954535	8.645077	11.410769	5.719841	3.828105	4.92124	4.499508	6.524117	18.958812	4.678087	3.46461	4.065581	5.509354	4.554943	5.856059	5.011814	5.236026	3.624749	17.534923	17.065318	4.366153	14.47631	12.855859	15.382944	12.03174	12.184246	14.334383	14.189088	13.100041	6.810345	15.576459	16.524841	16.424866	13.786131	12.040717	13.029299	15.825232
ENSCGRT00001001179	ENSCGRG00001000892	ENSCGRP00001001155	0	0	0	0	0	0	0	0	0	0	0.028908	0	0	0	0	0.035396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001180	Or13p4	ENSCGRP00001001156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001181	ENSCGRG00001000882	ENSCGRP00001001157	5.898763	24.268105	20.659369	23.318797	28.267267	29.680943	7.809653	32.653259	2.877559	4.175085	4.093173	4.358306	3.96384	4.116054	2.763677	2.728155	3.894667	3.888136	2.859207	3.761919	2.249253	2.659563	488.428561	502.875258	527.014345	446.590057	604.554829	520.520615	262.42242	304.561802	601.025218	264.593512	310.220673	636.519325	428.861248	414.600305	6.792055	6.489281	6.506504	6.603856	6.618147	6.573726	6.536838	7.250633	20.65933	28.265817	92.486076	133.34298	136.680658	98.134126	89.885348	114.514897	135.806758	101.546486	98.935055	91.925697	136.582296	123.804579	131.458886	76.799876	103.074014	113.102553	106.061664	96.16807	10.185221	11.721254	13.075642	12.75471	13.393713	11.843967	9.841001	11.203501	12.748786	12.308514	9.84813	10.346489	9.894007	11.597746	12.174914	11.680726
ENSCGRT00001001182	Ms4a3	ENSCGRP00001001158	0	0	0	0	0	0	0.278625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001183	Vmn1r71	ENSCGRP00001001159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001184	Cntn2	ENSCGRP00001001160	0.329216	0.106483	0.038359	0.180925	0.03037	0.074411	0.280525	0.190321	0.03757	0.01945	0.032559	0.091923	0.035939	0.081008	0.079712	0.019818	0	0	0.348704	0.118212	0.269961	0.2951	0	0.056025	0.066898	0.044887	0.03368	0	0.116856	0.171144	0.036985	0.192387	0.207322	0.150741	0.068553	0.039646	0	0	0	0.008139	0	0	0.004259	0	0.038359	0.030368	0	0	0	0	0.012148	0.096747	0	0	0	0	0	0	0	0	0	0.024167	0.034956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001185	ENSCGRG00001000882	ENSCGRP00001001161	0	0.099636	0.195325	0.685734	0.256472	0.100785	0.243749	0.465756	0	0	0.132493	0.097315	0.092927	0	0.110884	0	0	0	0	0.083514	0	0.107067	0.258326	0.497254	0.507491	1.577566	0.896292	0.645043	0.173723	0.141776	0.415062	0.16303	1.106154	0.418433	0.619427	0.146838	0.173292	0.166729	0.410781	0.241116	0.060831	0.196196	0.196867	0.131876	0.195324	0.25646	0.375024	0.726452	0.563549	0.999329	0.574455	1.09168	1.087657	0.229976	0.390348	0.381805	0.748421	0.898335	0.23837	0.618883	0.635028	1.085832	0.790917	0.633135	0.570995	0.206551	0.234929	0.734522	0.32034	0.217115	0.220632	0.179671	0.32158	0.503724	0.503754	0.801082	0.44985	0.575232	0	0.109466
